Week,urban_pop
2001-02-13,223377419.8301887
2001-02-20,223428800.3018868
2001-02-27,223480180.7735849
2001-03-06,223531561.245283
2001-03-13,223582941.71698114
2001-03-20,223634322.18867925
2001-03-27,223685702.66037735
2001-04-03,223737083.13207546
2001-04-10,223788463.6037736
2001-04-17,223839844.0754717
2001-04-24,223891224.5471698
2001-05-01,223942605.0188679
2001-05-08,223993985.49056605
2001-05-15,224045365.96226415
2001-05-22,224096746.43396226
2001-05-29,224148126.9056604
2001-06-05,224199507.3773585
2001-06-12,224250887.8490566
2001-06-19,224302268.3207547
2001-06-26,224353648.79245284
2001-07-03,224405029.26415095
2001-07-10,224456409.73584905
2001-07-17,224507790.20754716
2001-07-24,224559170.6792453
2001-07-31,224610551.1509434
2001-08-07,224661931.6226415
2001-08-14,224713312.0943396
2001-08-21,224764692.56603774
2001-08-28,224816073.03773585
2001-09-04,224867453.50943395
2001-09-11,224918833.9811321
2001-09-18,224970214.4528302
2001-09-25,225021594.9245283
2001-10-02,225072975.3962264
2001-10-09,225124355.86792454
2001-10-16,225175736.33962265
2001-10-23,225227116.81132075
2001-10-30,225278497.28301886
2001-11-06,225329877.754717
2001-11-13,225381258.2264151
2001-11-20,225432638.6981132
2001-11-27,225484019.1698113
2001-12-04,225535399.64150944
2001-12-11,225586780.11320755
2001-12-18,225638160.58490565
2001-12-25,225689541.05660376
2002-01-01,225740921.5283019
2002-01-07,225792302.0
2002-01-14,225842455.6153846
2002-01-21,225892609.23076922
2002-01-28,225942762.84615386
2002-02-04,225992916.46153846
2002-02-11,226043070.07692307
2002-02-18,226093223.69230768
2002-02-25,226143377.30769232
2002-03-04,226193530.92307693
2002-03-11,226243684.53846154
2002-03-18,226293838.15384614
2002-03-25,226343991.76923078
2002-04-01,226394145.3846154
2002-04-08,226444299.0
2002-04-15,226494452.6153846
2002-04-22,226544606.23076922
2002-04-29,226594759.84615386
2002-05-06,226644913.46153846
2002-05-13,226695067.07692307
2002-05-20,226745220.69230768
2002-05-27,226795374.30769232
2002-06-03,226845527.92307693
2002-06-10,226895681.53846154
2002-06-17,226945835.15384614
2002-06-24,226995988.76923078
2002-07-01,227046142.3846154
2002-07-08,227096296.0
2002-07-15,227146449.6153846
2002-07-22,227196603.23076922
2002-07-29,227246756.84615386
2002-08-05,227296910.46153846
2002-08-12,227347064.07692307
2002-08-19,227397217.69230768
2002-08-26,227447371.30769232
2002-09-02,227497524.92307693
2002-09-09,227547678.53846154
2002-09-16,227597832.15384614
2002-09-23,227647985.76923078
2002-09-30,227698139.3846154
2002-10-07,227748293.0
2002-10-14,227798446.6153846
2002-10-21,227848600.23076922
2002-10-28,227898753.84615386
2002-11-04,227948907.46153846
2002-11-11,227999061.07692307
2002-11-18,228049214.69230768
2002-11-25,228099368.30769232
2002-12-02,228149521.92307693
2002-12-09,228199675.53846154
2002-12-16,228249829.15384614
2002-12-23,228299982.76923078
2002-12-30,228350136.3846154
2003-01-06,228400290.0
2003-01-13,228447911.26923078
2003-01-20,228495532.53846154
2003-01-27,228543153.80769232
2003-02-03,228590775.07692307
2003-02-10,228638396.34615386
2003-02-17,228686017.6153846
2003-02-24,228733638.8846154
2003-03-03,228781260.15384614
2003-03-10,228828881.42307693
2003-03-17,228876502.69230768
2003-03-24,228924123.96153846
2003-03-31,228971745.23076922
2003-04-07,229019366.5
2003-04-14,229066987.76923078
2003-04-21,229114609.03846154
2003-04-28,229162230.30769232
2003-05-05,229209851.57692307
2003-05-12,229257472.84615386
2003-05-19,229305094.1153846
2003-05-26,229352715.3846154
2003-06-02,229400336.65384614
2003-06-09,229447957.92307693
2003-06-16,229495579.19230768
2003-06-23,229543200.46153846
2003-06-30,229590821.73076922
2003-07-07,229638443.0
2003-07-14,229686064.26923078
2003-07-21,229733685.53846154
2003-07-28,229781306.80769232
2003-08-04,229828928.07692307
2003-08-11,229876549.34615386
2003-08-18,229924170.6153846
2003-08-25,229971791.8846154
2003-09-01,230019413.15384614
2003-09-08,230067034.42307693
2003-09-15,230114655.69230768
2003-09-22,230162276.96153846
2003-09-29,230209898.23076922
2003-10-06,230257519.5
2003-10-13,230305140.76923078
2003-10-20,230352762.03846154
2003-10-27,230400383.30769232
2003-11-03,230448004.57692307
2003-11-10,230495625.84615386
2003-11-17,230543247.1153846
2003-11-24,230590868.3846154
2003-12-01,230638489.65384614
2003-12-08,230686110.92307693
2003-12-15,230733732.19230768
2003-12-22,230781353.46153846
2003-12-29,230828974.73076922
2004-01-05,230876596.0
2004-01-12,230927675.34615386
2004-01-19,230978754.69230768
2004-01-26,231029834.03846154
2004-02-02,231080913.3846154
2004-02-09,231131992.73076922
2004-02-16,231183072.07692307
2004-02-23,231234151.42307693
2004-03-01,231285230.76923078
2004-03-08,231336310.1153846
2004-03-15,231387389.46153846
2004-03-22,231438468.80769232
2004-03-29,231489548.15384614
2004-04-05,231540627.5
2004-04-12,231591706.84615386
2004-04-19,231642786.19230768
2004-04-26,231693865.53846154
2004-05-03,231744944.8846154
2004-05-10,231796024.23076922
2004-05-17,231847103.57692307
2004-05-24,231898182.92307693
2004-05-31,231949262.26923078
2004-06-07,232000341.6153846
2004-06-14,232051420.96153846
2004-06-21,232102500.30769232
2004-06-28,232153579.65384614
2004-07-05,232204659.0
2004-07-12,232255738.34615386
2004-07-19,232306817.69230768
2004-07-26,232357897.03846154
2004-08-02,232408976.3846154
2004-08-09,232460055.73076922
2004-08-16,232511135.07692307
2004-08-23,232562214.42307693
2004-08-30,232613293.76923078
2004-09-06,232664373.1153846
2004-09-13,232715452.46153846
2004-09-20,232766531.80769232
2004-09-27,232817611.15384614
2004-10-04,232868690.5
2004-10-11,232919769.84615386
2004-10-18,232970849.19230768
2004-10-25,233021928.53846154
2004-11-01,233073007.8846154
2004-11-08,233124087.23076922
2004-11-15,233175166.57692307
2004-11-22,233226245.92307693
2004-11-29,233277325.26923078
2004-12-06,233328404.6153846
2004-12-13,233379483.96153846
2004-12-20,233430563.30769232
2004-12-27,233481642.65384614
2005-01-04,233532722.0
2005-01-11,233584025.55769232
2005-01-18,233635329.1153846
2005-01-25,233686632.67307693
2005-02-01,233737936.23076922
2005-02-08,233789239.78846154
2005-02-15,233840543.34615386
2005-02-22,233891846.90384614
2005-03-01,233943150.46153846
2005-03-08,233994454.01923078
2005-03-15,234045757.57692307
2005-03-22,234097061.1346154
2005-03-29,234148364.69230768
2005-04-05,234199668.25
2005-04-12,234250971.80769232
2005-04-19,234302275.3653846
2005-04-26,234353578.92307693
2005-05-03,234404882.48076922
2005-05-10,234456186.03846154
2005-05-17,234507489.59615386
2005-05-24,234558793.15384614
2005-05-31,234610096.71153846
2005-06-07,234661400.26923078
2005-06-14,234712703.82692307
2005-06-21,234764007.3846154
2005-06-28,234815310.94230768
2005-07-05,234866614.5
2005-07-12,234917918.05769232
2005-07-19,234969221.6153846
2005-07-26,235020525.17307693
2005-08-02,235071828.73076922
2005-08-09,235123132.28846154
2005-08-16,235174435.84615386
2005-08-23,235225739.40384614
2005-08-30,235277042.96153846
2005-09-06,235328346.51923078
2005-09-13,235379650.07692307
2005-09-20,235430953.6346154
2005-09-27,235482257.19230768
2005-10-04,235533560.75
2005-10-11,235584864.30769232
2005-10-18,235636167.8653846
2005-10-25,235687471.42307693
2005-11-01,235738774.98076922
2005-11-08,235790078.53846154
2005-11-15,235841382.09615386
2005-11-22,235892685.65384614
2005-11-29,235943989.21153846
2005-12-06,235995292.76923078
2005-12-13,236046596.32692307
2005-12-20,236097899.8846154
2005-12-27,236149203.44230768
2006-01-02,236200507.0
2006-01-09,236254330.44230768
2006-01-16,236308153.8846154
2006-01-23,236361977.32692307
2006-01-30,236415800.76923078
2006-02-06,236469624.21153846
2006-02-13,236523447.65384614
2006-02-20,236577271.09615386
2006-02-27,236631094.53846154
2006-03-06,236684917.98076922
2006-03-13,236738741.42307693
2006-03-20,236792564.8653846
2006-03-27,236846388.30769232
2006-04-03,236900211.75
2006-04-10,236954035.19230768
2006-04-17,237007858.6346154
2006-04-24,237061682.07692307
2006-05-01,237115505.51923078
2006-05-08,237169328.96153846
2006-05-15,237223152.40384614
2006-05-22,237276975.84615386
2006-05-29,237330799.28846154
2006-06-05,237384622.73076922
2006-06-12,237438446.17307693
2006-06-19,237492269.6153846
2006-06-26,237546093.05769232
2006-07-03,237599916.5
2006-07-10,237653739.94230768
2006-07-17,237707563.3846154
2006-07-24,237761386.82692307
2006-07-31,237815210.26923078
2006-08-07,237869033.71153846
2006-08-14,237922857.15384614
2006-08-21,237976680.59615386
2006-08-28,238030504.03846154
2006-09-04,238084327.48076922
2006-09-11,238138150.92307693
2006-09-18,238191974.3653846
2006-09-25,238245797.80769232
2006-10-02,238299621.25
2006-10-09,238353444.69230768
2006-10-16,238407268.1346154
2006-10-23,238461091.57692307
2006-10-30,238514915.01923078
2006-11-06,238568738.46153846
2006-11-13,238622561.90384614
2006-11-20,238676385.34615386
2006-11-27,238730208.78846154
2006-12-04,238784032.23076922
2006-12-11,238837855.67307693
2006-12-18,238891679.1153846
2006-12-25,238945502.55769232
2007-01-01,238999326.0
2007-01-08,239052079.81132075
2007-01-15,239104833.6226415
2007-01-22,239157587.43396226
2007-01-29,239210341.245283
2007-02-05,239263095.05660376
2007-02-12,239315848.86792454
2007-02-19,239368602.6792453
2007-02-26,239421356.49056605
2007-03-05,239474110.3018868
2007-03-12,239526864.11320755
2007-03-19,239579617.9245283
2007-03-26,239632371.73584905
2007-04-02,239685125.5471698
2007-04-09,239737879.35849056
2007-04-16,239790633.1698113
2007-04-23,239843386.9811321
2007-04-30,239896140.79245284
2007-05-07,239948894.6037736
2007-05-14,240001648.41509435
2007-05-21,240054402.2264151
2007-05-28,240107156.03773585
2007-06-04,240159909.8490566
2007-06-11,240212663.66037735
2007-06-18,240265417.4716981
2007-06-25,240318171.28301886
2007-07-02,240370925.0943396
2007-07-09,240423678.9056604
2007-07-16,240476432.71698114
2007-07-23,240529186.5283019
2007-07-30,240581940.33962265
2007-08-06,240634694.1509434
2007-08-13,240687447.96226415
2007-08-20,240740201.7735849
2007-08-27,240792955.58490565
2007-09-03,240845709.3962264
2007-09-10,240898463.20754716
2007-09-17,240951217.0188679
2007-09-24,241003970.8301887
2007-10-01,241056724.64150944
2007-10-08,241109478.4528302
2007-10-15,241162232.26415095
2007-10-22,241214986.0754717
2007-10-29,241267739.88679245
2007-11-05,241320493.6981132
2007-11-12,241373247.50943395
2007-11-19,241426001.3207547
2007-11-26,241478755.13207546
2007-12-03,241531508.94339624
2007-12-10,241584262.754717
2007-12-17,241637016.56603774
2007-12-24,241689770.3773585
2007-12-31,241742524.18867925
2008-01-07,241795278.0
2008-01-14,241849351.57692307
2008-01-21,241903425.15384614
2008-01-28,241957498.73076922
2008-02-04,242011572.30769232
2008-02-11,242065645.8846154
2008-02-18,242119719.46153846
2008-02-25,242173793.03846154
2008-03-03,242227866.6153846
2008-03-10,242281940.19230768
2008-03-17,242336013.76923078
2008-03-24,242390087.34615386
2008-03-31,242444160.92307693
2008-04-07,242498234.5
2008-04-14,242552308.07692307
2008-04-21,242606381.65384614
2008-04-28,242660455.23076922
2008-05-05,242714528.80769232
2008-05-12,242768602.3846154
2008-05-19,242822675.96153846
2008-05-26,242876749.53846154
2008-06-02,242930823.1153846
2008-06-09,242984896.69230768
2008-06-16,243038970.26923078
2008-06-23,243093043.84615386
2008-06-30,243147117.42307693
2008-07-07,243201191.0
2008-07-14,243255264.57692307
2008-07-21,243309338.15384614
2008-07-28,243363411.73076922
2008-08-04,243417485.30769232
2008-08-11,243471558.8846154
2008-08-18,243525632.46153846
2008-08-25,243579706.03846154
2008-09-01,243633779.6153846
2008-09-08,243687853.19230768
2008-09-15,243741926.76923078
2008-09-22,243796000.34615386
2008-09-29,243850073.92307693
2008-10-06,243904147.5
2008-10-13,243958221.07692307
2008-10-20,244012294.65384614
2008-10-27,244066368.23076922
2008-11-03,244120441.80769232
2008-11-10,244174515.3846154
2008-11-17,244228588.96153846
2008-11-24,244282662.53846154
2008-12-01,244336736.1153846
2008-12-08,244390809.69230768
2008-12-15,244444883.26923078
2008-12-22,244498956.84615386
2008-12-29,244553030.42307693
2009-01-06,244607104.0
2009-01-13,244658433.90384614
2009-01-20,244709763.80769232
2009-01-27,244761093.71153846
2009-02-03,244812423.6153846
2009-02-10,244863753.51923078
2009-02-17,244915083.42307693
2009-02-24,244966413.32692307
2009-03-03,245017743.23076922
2009-03-10,245069073.1346154
2009-03-17,245120403.03846154
2009-03-24,245171732.94230768
2009-03-31,245223062.84615386
2009-04-07,245274392.75
2009-04-14,245325722.65384614
2009-04-21,245377052.55769232
2009-04-28,245428382.46153846
2009-05-05,245479712.3653846
2009-05-12,245531042.26923078
2009-05-19,245582372.17307693
2009-05-26,245633702.07692307
2009-06-02,245685031.98076922
2009-06-09,245736361.8846154
2009-06-16,245787691.78846154
2009-06-23,245839021.69230768
2009-06-30,245890351.59615386
2009-07-07,245941681.5
2009-07-14,245993011.40384614
2009-07-21,246044341.30769232
2009-07-28,246095671.21153846
2009-08-04,246147001.1153846
2009-08-11,246198331.01923078
2009-08-18,246249660.92307693
2009-08-25,246300990.82692307
2009-09-01,246352320.73076922
2009-09-08,246403650.6346154
2009-09-15,246454980.53846154
2009-09-22,246506310.44230768
2009-09-29,246557640.34615386
2009-10-06,246608970.25
2009-10-13,246660300.15384614
2009-10-20,246711630.05769232
2009-10-27,246762959.96153846
2009-11-03,246814289.8653846
2009-11-10,246865619.76923078
2009-11-17,246916949.67307693
2009-11-24,246968279.57692307
2009-12-01,247019609.48076922
2009-12-08,247070939.3846154
2009-12-15,247122269.28846154
2009-12-22,247173599.19230768
2009-12-29,247224929.09615386
2010-01-04,247276259.0
2010-01-11,247325663.55769232
2010-01-18,247375068.1153846
2010-01-25,247424472.67307693
2010-02-01,247473877.23076922
2010-02-08,247523281.78846154
2010-02-15,247572686.34615386
2010-02-22,247622090.90384614
2010-03-01,247671495.46153846
2010-03-08,247720900.01923078
2010-03-15,247770304.57692307
2010-03-22,247819709.1346154
2010-03-29,247869113.69230768
2010-04-05,247918518.25
2010-04-12,247967922.80769232
2010-04-19,248017327.3653846
2010-04-26,248066731.92307693
2010-05-03,248116136.48076922
2010-05-10,248165541.03846154
2010-05-17,248214945.59615386
2010-05-24,248264350.15384614
2010-05-31,248313754.71153846
2010-06-07,248363159.26923078
2010-06-14,248412563.82692307
2010-06-21,248461968.3846154
2010-06-28,248511372.94230768
2010-07-05,248560777.5
2010-07-12,248610182.05769232
2010-07-19,248659586.6153846
2010-07-26,248708991.17307693
2010-08-02,248758395.73076922
2010-08-09,248807800.28846154
2010-08-16,248857204.84615386
2010-08-23,248906609.40384614
2010-08-30,248956013.96153846
2010-09-06,249005418.51923078
2010-09-13,249054823.07692307
2010-09-20,249104227.6346154
2010-09-27,249153632.19230768
2010-10-04,249203036.75
2010-10-11,249252441.30769232
2010-10-18,249301845.8653846
2010-10-25,249351250.42307693
2010-11-01,249400654.98076922
2010-11-08,249450059.53846154
2010-11-15,249499464.09615386
2010-11-22,249548868.65384614
2010-11-29,249598273.21153846
2010-12-06,249647677.76923078
2010-12-13,249697082.32692307
2010-12-20,249746486.8846154
2010-12-27,249795891.44230768
2011-01-03,249845296.0
2011-01-10,249890321.0
2011-01-17,249935346.0
2011-01-24,249980371.0
2011-01-31,250025396.0
2011-02-07,250070421.0
2011-02-14,250115446.0
2011-02-21,250160471.0
2011-02-28,250205496.0
2011-03-07,250250521.0
2011-03-14,250295546.0
2011-03-21,250340571.0
2011-03-28,250385596.0
2011-04-04,250430621.0
2011-04-11,250475646.0
2011-04-18,250520671.0
2011-04-25,250565696.0
2011-05-02,250610721.0
2011-05-09,250655746.0
2011-05-16,250700771.0
2011-05-23,250745796.0
2011-05-30,250790821.0
2011-06-06,250835846.0
2011-06-13,250880871.0
2011-06-20,250925896.0
2011-06-27,250970921.0
2011-07-04,251015946.0
2011-07-11,251060971.0
2011-07-18,251105996.0
2011-07-25,251151021.0
2011-08-01,251196046.0
2011-08-08,251241071.0
2011-08-15,251286096.0
2011-08-22,251331121.0
2011-08-29,251376146.0
2011-09-05,251421171.0
2011-09-12,251466196.0
2011-09-19,251511221.0
2011-09-26,251556246.0
2011-10-03,251601271.0
2011-10-10,251646296.0
2011-10-17,251691321.0
2011-10-24,251736346.0
2011-10-31,251781371.0
2011-11-07,251826396.0
2011-11-14,251871421.0
2011-11-21,251916446.0
2011-11-28,251961471.0
2011-12-05,252006496.0
2011-12-12,252051521.0
2011-12-19,252096546.0
2011-12-26,252141571.0
2012-01-02,252186596.0
2012-01-09,252232556.8653846
2012-01-16,252278517.73076922
2012-01-23,252324478.59615386
2012-01-30,252370439.46153846
2012-02-06,252416400.32692307
2012-02-13,252462361.19230768
2012-02-20,252508322.05769232
2012-02-27,252554282.92307693
2012-03-05,252600243.78846154
2012-03-12,252646204.65384614
2012-03-19,252692165.51923078
2012-03-26,252738126.3846154
2012-04-02,252784087.25
2012-04-09,252830048.1153846
2012-04-16,252876008.98076922
2012-04-23,252921969.84615386
2012-04-30,252967930.71153846
2012-05-07,253013891.57692307
2012-05-14,253059852.44230768
2012-05-21,253105813.30769232
2012-05-28,253151774.17307693
2012-06-04,253197735.03846154
2012-06-11,253243695.90384614
2012-06-18,253289656.76923078
2012-06-25,253335617.6346154
2012-07-02,253381578.5
2012-07-09,253427539.3653846
2012-07-16,253473500.23076922
2012-07-23,253519461.09615386
2012-07-30,253565421.96153846
2012-08-06,253611382.82692307
2012-08-13,253657343.69230768
2012-08-20,253703304.55769232
2012-08-27,253749265.42307693
2012-09-03,253795226.28846154
2012-09-10,253841187.15384614
2012-09-17,253887148.01923078
2012-09-24,253933108.8846154
2012-10-01,253979069.75
2012-10-08,254025030.6153846
2012-10-15,254070991.48076922
2012-10-22,254116952.34615386
2012-10-29,254162913.21153846
2012-11-05,254208874.07692307
2012-11-12,254254834.94230768
2012-11-19,254300795.80769232
2012-11-26,254346756.67307693
2012-12-03,254392717.53846154
2012-12-10,254438678.40384614
2012-12-17,254484639.26923078
2012-12-24,254530600.1346154
2013-01-01,254576561.0
2013-01-08,254620394.3773585
2013-01-15,254664227.754717
2013-01-22,254708061.13207546
2013-01-29,254751894.50943395
2013-02-05,254795727.88679245
2013-02-12,254839561.26415095
2013-02-19,254883394.64150944
2013-02-26,254927228.0188679
2013-03-05,254971061.3962264
2013-03-12,255014894.7735849
2013-03-19,255058728.1509434
2013-03-26,255102561.5283019
2013-04-02,255146394.9056604
2013-04-09,255190228.28301886
2013-04-16,255234061.66037735
2013-04-23,255277895.03773585
2013-04-30,255321728.41509435
2013-05-07,255365561.79245284
2013-05-14,255409395.1698113
2013-05-21,255453228.5471698
2013-05-28,255497061.9245283
2013-06-04,255540895.3018868
2013-06-11,255584728.6792453
2013-06-18,255628562.05660376
2013-06-25,255672395.43396226
2013-07-02,255716228.81132075
2013-07-09,255760062.18867925
2013-07-16,255803895.56603774
2013-07-23,255847728.94339624
2013-07-30,255891562.3207547
2013-08-06,255935395.6981132
2013-08-13,255979229.0754717
2013-08-20,256023062.4528302
2013-08-27,256066895.8301887
2013-09-03,256110729.20754716
2013-09-10,256154562.58490565
2013-09-17,256198395.96226415
2013-09-24,256242229.33962265
2013-10-01,256286062.71698114
2013-10-08,256329896.0943396
2013-10-15,256373729.4716981
2013-10-22,256417562.8490566
2013-10-29,256461396.2264151
2013-11-05,256505229.6037736
2013-11-12,256549062.9811321
2013-11-19,256592896.35849056
2013-11-26,256636729.73584905
2013-12-03,256680563.11320755
2013-12-10,256724396.49056605
2013-12-17,256768229.86792454
2013-12-24,256812063.245283
2013-12-31,256855896.6226415
2014-01-06,256899730.0
2014-01-13,256947066.15384614
2014-01-20,256994402.30769232
2014-01-27,257041738.46153846
2014-02-03,257089074.6153846
2014-02-10,257136410.76923078
2014-02-17,257183746.92307693
2014-02-24,257231083.07692307
2014-03-03,257278419.23076922
2014-03-10,257325755.3846154
2014-03-17,257373091.53846154
2014-03-24,257420427.69230768
2014-03-31,257467763.84615386
2014-04-07,257515100.0
2014-04-14,257562436.15384614
2014-04-21,257609772.30769232
2014-04-28,257657108.46153846
2014-05-05,257704444.6153846
2014-05-12,257751780.76923078
2014-05-19,257799116.92307693
2014-05-26,257846453.07692307
2014-06-02,257893789.23076922
2014-06-09,257941125.3846154
2014-06-16,257988461.53846154
2014-06-23,258035797.69230768
2014-06-30,258083133.84615386
2014-07-07,258130470.0
2014-07-14,258177806.15384614
2014-07-21,258225142.30769232
2014-07-28,258272478.46153846
2014-08-04,258319814.6153846
2014-08-11,258367150.76923078
2014-08-18,258414486.92307693
2014-08-25,258461823.07692307
2014-09-01,258509159.23076922
2014-09-08,258556495.3846154
2014-09-15,258603831.53846154
2014-09-22,258651167.69230768
2014-09-29,258698503.84615386
2014-10-06,258745840.0
2014-10-13,258793176.15384614
2014-10-20,258840512.30769232
2014-10-27,258887848.46153846
2014-11-03,258935184.6153846
2014-11-10,258982520.76923078
2014-11-17,259029856.92307693
2014-11-24,259077193.07692307
2014-12-01,259124529.23076922
2014-12-08,259171865.3846154
2014-12-15,259219201.53846154
2014-12-22,259266537.69230768
2014-12-29,259313873.84615386
2015-01-05,259361210.0
2015-01-12,259409377.96153846
2015-01-19,259457545.92307693
2015-01-26,259505713.8846154
2015-02-02,259553881.84615386
2015-02-09,259602049.80769232
2015-02-16,259650217.76923078
2015-02-23,259698385.73076922
2015-03-02,259746553.69230768
2015-03-09,259794721.65384614
2015-03-16,259842889.6153846
2015-03-23,259891057.57692307
2015-03-30,259939225.53846154
2015-04-06,259987393.5
2015-04-13,260035561.46153846
2015-04-20,260083729.42307693
2015-04-27,260131897.3846154
2015-05-04,260180065.34615386
2015-05-11,260228233.30769232
2015-05-18,260276401.26923078
2015-05-25,260324569.23076922
2015-06-01,260372737.19230768
2015-06-08,260420905.15384614
2015-06-15,260469073.1153846
2015-06-22,260517241.07692307
2015-06-29,260565409.03846154
2015-07-06,260613577.0
2015-07-13,260661744.96153846
2015-07-20,260709912.92307693
2015-07-27,260758080.8846154
2015-08-03,260806248.84615386
2015-08-10,260854416.80769232
2015-08-17,260902584.76923078
2015-08-24,260950752.73076922
2015-08-31,260998920.69230768
2015-09-07,261047088.65384614
2015-09-14,261095256.6153846
2015-09-21,261143424.57692307
2015-09-28,261191592.53846154
2015-10-05,261239760.5
2015-10-12,261287928.46153846
2015-10-19,261336096.42307693
2015-10-26,261384264.3846154
2015-11-02,261432432.34615386
2015-11-09,261480600.30769232
2015-11-16,261528768.26923078
2015-11-23,261576936.23076922
2015-11-30,261625104.19230768
2015-12-07,261673272.15384614
2015-12-14,261721440.1153846
2015-12-21,261769608.07692307
2015-12-28,261817776.03846154
2016-01-04,261865944.0
2016-01-11,261914026.15384614
2016-01-18,261962108.30769232
2016-01-25,262010190.46153846
2016-02-01,262058272.6153846
2016-02-08,262106354.76923078
2016-02-15,262154436.92307693
2016-02-22,262202519.07692307
2016-02-29,262250601.23076922
2016-03-07,262298683.3846154
2016-03-14,262346765.53846154
2016-03-21,262394847.69230768
2016-03-28,262442929.84615386
2016-04-04,262491012.0
2016-04-11,262539094.15384614
2016-04-18,262587176.30769232
2016-04-25,262635258.46153846
2016-05-02,262683340.6153846
2016-05-09,262731422.76923078
2016-05-16,262779504.92307693
2016-05-23,262827587.07692307
2016-05-30,262875669.23076922
2016-06-06,262923751.3846154
2016-06-13,262971833.53846154
2016-06-20,263019915.69230768
2016-06-27,263067997.84615386
2016-07-04,263116080.0
2016-07-11,263164162.15384614
2016-07-18,263212244.30769232
2016-07-25,263260326.46153846
2016-08-01,263308408.6153846
2016-08-08,263356490.76923078
2016-08-15,263404572.92307693
2016-08-22,263452655.07692307
2016-08-29,263500737.23076922
2016-09-05,263548819.3846154
2016-09-12,263596901.53846154
2016-09-19,263644983.69230768
2016-09-26,263693065.84615386
2016-10-03,263741148.0
2016-10-10,263789230.15384614
2016-10-17,263837312.30769232
2016-10-24,263885394.46153846
2016-10-31,263933476.6153846
2016-11-07,263981558.76923078
2016-11-14,264029640.92307693
2016-11-21,264077723.07692307
2016-11-28,264125805.23076922
2016-12-05,264173887.3846154
2016-12-12,264221969.53846154
2016-12-19,264270051.69230768
2016-12-26,264318133.84615386
2017-01-03,264366216.0
2017-01-10,264410647.1153846
2017-01-17,264455078.23076922
2017-01-24,264499509.34615386
2017-01-31,264543940.46153846
2017-02-07,264588371.57692307
2017-02-14,264632802.69230768
2017-02-21,264677233.80769232
2017-02-28,264721664.92307693
2017-03-07,264766096.03846154
2017-03-14,264810527.15384614
2017-03-21,264854958.26923078
2017-03-28,264899389.3846154
2017-04-04,264943820.5
2017-04-11,264988251.6153846
2017-04-18,265032682.73076922
2017-04-25,265077113.84615386
2017-05-02,265121544.96153846
2017-05-09,265165976.07692307
2017-05-16,265210407.19230768
2017-05-23,265254838.30769232
2017-05-30,265299269.42307693
2017-06-06,265343700.53846154
2017-06-13,265388131.65384614
2017-06-20,265432562.76923078
2017-06-27,265476993.8846154
2017-07-04,265521425.0
2017-07-11,265565856.1153846
2017-07-18,265610287.23076922
2017-07-25,265654718.34615386
2017-08-01,265699149.46153846
2017-08-08,265743580.57692307
2017-08-15,265788011.69230768
2017-08-22,265832442.80769232
2017-08-29,265876873.92307693
2017-09-05,265921305.03846154
2017-09-12,265965736.15384614
2017-09-19,266010167.26923078
2017-09-26,266054598.3846154
2017-10-03,266099029.5
2017-10-10,266143460.6153846
2017-10-17,266187891.73076922
2017-10-24,266232322.84615386
2017-10-31,266276753.96153846
2017-11-07,266321185.07692307
2017-11-14,266365616.19230768
2017-11-21,266410047.30769232
2017-11-28,266454478.42307693
2017-12-05,266498909.53846154
2017-12-12,266543340.65384614
2017-12-19,266587771.76923078
2017-12-26,266632202.8846154
2018-01-01,266676634.0
2018-01-08,266715189.41509435
2018-01-15,266753744.8301887
2018-01-22,266792300.245283
2018-01-29,266830855.66037735
2018-02-05,266869411.0754717
2018-02-12,266907966.49056605
2018-02-19,266946521.9056604
2018-02-26,266985077.3207547
2018-03-05,267023632.73584905
2018-03-12,267062188.1509434
2018-03-19,267100743.56603774
2018-03-26,267139298.9811321
2018-04-02,267177854.3962264
2018-04-09,267216409.81132075
2018-04-16,267254965.2264151
2018-04-23,267293520.64150944
2018-04-30,267332076.05660376
2018-05-07,267370631.4716981
2018-05-14,267409186.88679245
2018-05-21,267447742.3018868
2018-05-28,267486297.71698114
2018-06-04,267524853.13207546
2018-06-11,267563408.5471698
2018-06-18,267601963.96226415
2018-06-25,267640519.3773585
2018-07-02,267679074.79245284
2018-07-09,267717630.20754716
2018-07-16,267756185.6226415
2018-07-23,267794741.03773585
2018-07-30,267833296.4528302
2018-08-06,267871851.86792454
2018-08-13,267910407.28301886
2018-08-20,267948962.6981132
2018-08-27,267987518.11320755
2018-09-03,268026073.5283019
2018-09-10,268064628.94339624
2018-09-17,268103184.35849056
2018-09-24,268141739.7735849
2018-10-01,268180295.18867925
2018-10-08,268218850.6037736
2018-10-15,268257406.0188679
2018-10-22,268295961.43396226
2018-10-29,268334516.8490566
2018-11-05,268373072.26415095
2018-11-12,268411627.6792453
2018-11-19,268450183.0943396
2018-11-26,268488738.509434
2018-12-03,268527293.9245283
2018-12-10,268565849.3396226
2018-12-17,268604404.754717
2018-12-24,268642960.1698113
2018-12-31,268681515.5849057
2019-01-07,268720071.0
2019-01-14,268757435.5576923
2019-01-21,268794800.11538464
2019-01-28,268832164.6730769
2019-02-04,268869529.2307692
2019-02-11,268906893.78846157
2019-02-18,268944258.34615386
2019-02-25,268981622.90384614
2019-03-04,269018987.46153843
2019-03-11,269056352.0192308
2019-03-18,269093716.5769231
2019-03-25,269131081.13461536
2019-04-01,269168445.6923077
